id,nqubits,gamma
dgoclagnrfartcejfmjmkifnrxqpes,13.0,
dgpkfishuqitvcsqetzmmahfkjznor,13.0,
dgpvdibkkzhivcwyfiysefescpvqqd,13.0,
dgqelaqdovvpjvqcmckrwxojselsmp,13.0,
dgqjuuhqazqqylghehgldjymewkrmp,13.0,
dgqvfdkdqittkzqiunldzrubxgiofu,13.0,
dgqvfznlknsfgqojnmtozbbeirfaxg,13.0,
dgshqlicvkreegdrjlmxztqnhukhkh,13.0,
dgtqcbazusuqcftvvsxowfptjfxqgd,13.0,
dgusjtrsxflbnuounicvtcirnyazne,13.0,
dgwaborpngsszqmzjkrokinxwrhchc,13.0,
dgwfnamabdklnatrryhrusmwueivuf,13.0,
dgwmtxhzrpyajmwjhmjnnudtruzwvn,13.0,
dgybcecfhyscrnwidfmbcubeqmxaoi,13.0,
dhdspzfvenvtbfuptejocxjroojpll,13.0,
dhgbvzbnplcaiuhzndlshcycsdstfa,13.0,
dhmprreajbyilbayslfshhfrtrcmku,13.0,
dhnchycumurepsajghrvhfclawrmsz,13.0,
dhqayqpnkrybscwuqbjqhpbamljsrr,13.0,
dhtuerthvtnyoilrakjvqfwionyjwu,13.0,
dhxcsbbniomcrgkioruifamblfppjm,13.0,
dhxfbdfwixzpadfkhwnrhtxesqsasd,13.0,
dhxlypacovtfavuiiwgjmicowiptke,13.0,
dhxmgkkzuethtyazmzzjdmbgndmgzq,13.0,
diaqoxtmgijzrghzleixywdyxhjhby,13.0,
dibirtnazprfvkmmuxjmotqdmafugj,13.0,
dihopetedxgmtxdjpveuvmvpbhrfkj,13.0,
diijrsjyehwiwqhswtiqiybkxgiqfv,13.0,
diitxqfxdivuzvcylnjaqmyfkrqdma,13.0,
dikzfhdmrkqgunkynpraokiofjjhlm,13.0,
diokadgwjurleczxtqykegsyyvswwx,13.0,
diqxrsmwnwngkdwoukspjdqmhvrytf,13.0,
divexlkvtottjavgyabeievgbvnawn,13.0,
divkohoefcvaqkdganqxtrcncxcceg,13.0,
dixbloeyiurgtvswpncuwcmwzfwjws,13.0,
dixwbrurvjbknmtjyvqqabgwytknhr,13.0,
dizpxbbstygkzrpyriqxdpyisvkwsi,13.0,
djanwqhejseuhcgbbtfdyxfpeoyavh,13.0,
djevfmiibptsntcjczktkoydspiylv,13.0,
djipvlcgoidviqkqkpxqhmloxmbzhp,13.0,
djlezyiyaufsojmwerthowigtvpltg,13.0,
djpxmbwviaprcthzhiwnxknmkudxlq,13.0,
djqiqntytxgiuqzkmpggfzrqrywene,13.0,
djrbalcvahpyrftrwpwsegsnomkerm,13.0,
djrrcbqhaojojmuaeuqwcthihgbvul,13.0,
djtoacgbnfxxiomhkgfxgsyizaujbv,13.0,
djwgylbyypanzzaveopizhasmncwvh,13.0,
djyrnuonmgqrtladxzdlcwzunddxai,13.0,
dkacmmnzbtqhqiqxjesleulymmaobu,13.0,
dkgjfmjbjcwnugkircpjdxdwbzyrdx,13.0,
dkjkfcpfexgllttskquiatkjyjlcnj,13.0,
dknpzbnipctjshelsnkwbdpvfyllyy,13.0,
dknutnnhytuabgfuevmidlqwuwusox,13.0,
dknzvwjmuwnmgpfvhgzjrhrriqxoxe,13.0,
dktxuviufgblobpwzkpbmwkwbjnzyr,13.0,
dkuvtcniqjwxtuldwjqshfqkpcfomw,13.0,
dkwxdimdyktmdhhjtbmypwktzjipva,13.0,
dkwznlxotbqmaycnrzrgxmbrbwngnp,13.0,
dkxqvdcutpkldxjqldpyxikjyvoyhf,13.0,
dkxvebqehznyphrebvnbtykrlgmjlw,13.0,
dkzdegzjneqnxjytgvatghrsnihgwt,13.0,
dlalghdthcyultltfxuwyuzakwsvbx,13.0,
dlcsadmgjjcwwgdthdjyatmqbmaetz,13.0,
dlklxfiiilbgfcnwgnyimsdsytdcuy,13.0,
dlmkscsrhecevbcjhjfbheakdfhazm,13.0,
dlosygoxgmokzuitzaadyyklipxbgx,13.0,
dlqglsjqggyuppdtcvztpxknazxggq,13.0,
dlrirscqzpfielrlwbvnxuxwlggmxg,13.0,
dlsghqcetwanzaparffondgludcqgn,13.0,
dlsnfnooyogwcvrytnatfjkceixxyf,13.0,
dlxmqbgfdespbwklirkfcmwnywklxx,13.0,
dlyvcwuudahjsgxdypdsjtgyafrejd,13.0,
dlzdkytpvzaavdqwgunyvdszhqrarl,13.0,
dmapzgtzumnsqcdmmmylgrdrejfexe,13.0,
dmdjcomyzxlabjvzyecfnmhljtmfqf,13.0,
dmfpzdnxipdssuofixrlclohzaywza,13.0,
dmgtfraewlpuzyqxxdpdmtmkhnkhcu,13.0,
dmitipjqxrdwzhjuqfesdcnybtylnr,13.0,
dmiyvvbrtnclhimdofrrkxvbmcebjr,13.0,
dmjaslymwefrcsynxhtapuebhbakzp,13.0,
dmlbovbsetqdoqmrplggfoifmluwlx,13.0,
dmmjmvjqcvcurqufwlqhheiupdoyni,13.0,
dmpekfdutopyngkkquggfbbqbhpqol,13.0,
dmrkebygsoepderwxincdaldcbbkzf,13.0,
dmrtgngarlpdszdnwboryfgwhkrnje,13.0,
dmsjewjlsnzpbfiyijcvdqyklqjujb,13.0,
dmsvsmdwhxhzmsfvxlbqobgpllojaz,13.0,
dmswasrirpaisklciyarkhgzeedxsv,13.0,
dmycyvrpellihpbvxlcfkdlkaoyfvn,13.0,
dncylsnwpjnorbnuqwisforheckmgq,13.0,
dneivyenanxnldocgbwklqqoxevemx,13.0,
dnemzjgzlbywknerwwozaisppwimol,13.0,
dnerlnsuehjuupodbugobminkbvtkl,13.0,
dniaujiknsrsnxlergakislklaujpc,13.0,
dnkswubmeexyxatftcaoruriuufpre,13.0,
dnrvpylpghzrmbxytnjdmcibfecsbw,13.0,
dnunfkrnrkfvrwjwsocavymlkunmss,13.0,
dnvexjbopkhvignxbtsaeflayjeolv,13.0,
dnvlsozubctucwprfrwvlbgnblnpfe,13.0,
dnxicdclxjwyzvdzxswhwrpbqfagev,13.0,
doboawqzlcotndsokjoazwmotjghiw,13.0,
doesopzcusqgqhoczizusllytqyjjp,13.0,
dofsfrymdstvowixuaxsdnksoedidc,13.0,
dofyfdtevpkfcvehbbmuivxbrgprtf,13.0,
dogkdiuergxpqmgskejwajzafshrqf,13.0,
dohqwyihpxwtuqmfycyoqozeagcxqr,13.0,
doikpgalmctnbgygzknobhcxulltyc,13.0,
doobyrllaepchrkoljamtxuaxlnfpe,13.0,
dorqpetxpwedwcekfccboauncshuto,13.0,
dotfvhgzickqkwtuhgpodrsrbedovu,13.0,
dovkophgqbebilzgzlbqtiwqrcobii,13.0,
dovntbqywqpflruxkzjrwaqyvbckjh,13.0,
dovzdjnareefvgwoeplpryqedvvaqj,13.0,
dowmimekogcdxphdxawptiokxqhoiw,13.0,
doxmqnsvxcmtcvbjeodbxzpjrpecfm,13.0,
doxzwzxpnxxyvmoudlofxyzufbihvr,13.0,
dozhvmycqhhiruvsraeprvkjuxzuwu,13.0,
dpfobopaeblhauvdhzdahpikcbljpl,13.0,
dpgigmhswchqgbvfesqerhpxcawlaw,13.0,
dphaegulyttqczvsvrezygxdypjxip,13.0,
dphcgucezoyxqmphpohutzkaucttmg,13.0,
dpiukfwaagqlpqjaiqiwhydowdvcrb,13.0,
dpmjyvulkwgvrfnuwuovpvmogptcje,13.0,
dpnazyppskialhnjdbbfoehgbgyokl,13.0,
dpneunyagoqprimizelhrslbecxwuc,13.0,
dpopbzjdjrtbjsyhdlvirdsuwobckl,13.0,
dpvqexpfhlegpowwhuhoaftzmghson,13.0,
dpxyhkovqkirfuamsolhkdueuzitna,13.0,
dqaqbxenvnegpfewsyuxmuqswznzwz,13.0,
dqbluukhezewlgzghppueketlzjaxc,13.0,
dqbxyinqymyevrhpdhfjrkpujuiopr,13.0,
dqdjyugmatvbildexmonvpepgegdkd,13.0,
dqfcqeltrsknjovqtvvxwmwommkope,13.0,
dqghaqxhlaahsfcoqzlyafkqpuwezq,13.0,
dqhlbsubmfksjvmknwvlobdxvrctyt,13.0,
dqhqbtzfvsjagcmwahycyjyemuwvir,13.0,
dqhtqmtwswwkpxijlocslykorjczay,13.0,
dqititwduxmzrznsijnrdmuqaurdqq,13.0,
dqjmuhhofwsmethankmzfiehfbpxdc,13.0,
dqncqyudnoxsspvxdckfdmhgqjpmlr,13.0,
dqoqqjtvspdcspvqctvtovvulmwvhd,13.0,
dqpsexjsionncdmyxippydvczspsca,13.0,
dqsofqjudicqxdyzpmvvizaskdiwlh,13.0,
dquufqikcftqohdgqogqiadngdxpws,13.0,
drclxsabqvnjihukoakpckgsocatfn,13.0,
drcrilteycoaibsmyehmudynbtxqxx,13.0,
drcstvaekmhgmoufbkytlomtqicree,13.0,
drcwgmpxokkokyoanjvwbqmzbbjjla,13.0,
drdeiihsakuvlguncukrpzlwglbqfp,13.0,
drdfohidjerdlurhnrjpgdjinpcpgw,13.0,
dreegupcdqazndbxvdduoirwqnmxjp,13.0,
drfsvswvipbvbkjymiqxgbopofcgma,13.0,
drlfznmnadvbhfbfagjpxgbjsiebsg,13.0,
drlzxekcmrahcpaxyqcpafpgdphrov,13.0,
droibvnztpcjpywdxflzzcnhwrictg,13.0,
drorrtfuvltqxhsmawxmpxtuczecwo,13.0,
drovamhudwrfqgindxlnuulgioaowj,13.0,
drpypyvxqbagctmwjbkfvqsfwuiauw,13.0,
drtwqkzxefgcxlqjrmkkezjqabybyf,13.0,
dryqbvmjabspbyzcoiyfossiwemiaw,13.0,
dsavbvixypbpolgutoisbexbhpwfsk,13.0,
dscdlkxepykrutfmquqzfklxaxjdsv,13.0,
dsddatjdpyxpkxjjeaolipkbyuuenm,13.0,
dsdqjtnnrlwzipkegopamtmimqrrqf,13.0,
dsdwfzajuxdnvchejyaqbqsbqgaofy,13.0,
dsestdhygafelmcrxpykeqmyuthuqr,13.0,
dslpnvcpmwdkfnryxubiigqidgbepy,13.0,
dspnmirrpenbuifukpsfhshqgwdvey,13.0,
dspsczzpozjxzhynidvsfvjrizxipg,13.0,
dsptwyveflujdkrznavgnhckqyxmzc,13.0,
dsqjmornibtnaasqcqwrnxkyxzirov,13.0,
dsreeiqlwfpifzghivgqezkoketltu,13.0,
dstdycxrbqqfibagtgoosnkldudath,13.0,
dsvlvzpmxhvftjidtrjuqzfifqwvao,13.0,
dsxrbwvmnymrrzapwvsvnjivtqopzo,13.0,
dtatleuinmrgznrnjjjzxwrqicnxpq,13.0,
dtdpbazhnsmgyjsuoiogkdvqgopmru,13.0,
dtjdbihwuhzkfsbcpyfjolgbpammgh,13.0,
dtmbbzxjcjfxofmgefkggtjonjmehk,13.0,
dtonwauhsdjyzbrtbjxdjrdeuhhcet,13.0,
dtqelqeoxwomoywxmhhwwpxogkxjxo,13.0,
dtqnfhhuddrqemuigexrkqwgoomvgg,13.0,
dtvgmkszlawfqzmhbdomclgnkpebjr,13.0,
dtwvbwjlhgqckalrleydvyzuqfrgyj,13.0,
duarxszhfldovzejedrrmevyrhonij,13.0,
ducgosioyyabdsuphufvtezqmteeqk,13.0,
ducmernfyylqqfkywvaymredgfzjtt,13.0,
ducmxtowfsfrczcuuquifojjxcvleo,13.0,
dugclgwcwpnowwtucfudrabkpjfjuv,13.0,
duhdttpadmpfossfveizdqeherfaqn,13.0,
duiqwfeowovxklbdbibzqjurelxqhz,13.0,
duirsjfzzbieddxncvupgdsiapdnkv,13.0,
duloapkkgidgtrwdjomdwvbecyhphj,13.0,
dulynccbxcuemlkaslogxmidkngucx,13.0,
dumpxptqslsynoomlktnwzkcnobnzz,13.0,
dupfdjnixxvxorrksvaunlmyuczucb,13.0,
dushcuhjqrwxofnsedhczaphhrtnaw,13.0,
dutpdmknveixgxegabwxxxkwiabjwy,13.0,
duveayjtnychouoidgsqtyjrrvxkgq,13.0,
duvxcsrtydshmwfceyeozptlneuccb,13.0,
duxtubypsjnllzgxgkexdpxgcntiap,13.0,
duzdydhdoojngdumalfiiubrwfrwlk,13.0,
duzimuwpxuzuoxsgjxwdftzkvqfykh,13.0,
dvachcrgiwktzrokjweumbgduttloj,13.0,
dvfgjvxtbcmfkrexzdkwikgdsoioyy,13.0,
dvhacmtkqancpaefpysewnzokvuean,13.0,
dvifyxhwpbqgacurwmflamaubviqvt,13.0,
dvjnmeshrbqpdgfiipwjpswaoskxcj,13.0,
dvmdqorzyuevfysybqqcwrvdevygyy,13.0,
dvoozssxsdybwzxqbdgqatuvosoqjl,13.0,
dvpyoyhwjhgsvoaiofmiuoinsyjdnt,13.0,
dvvmcvqlizccwmgrcoutevsvkftyox,13.0,
dvwlujyqzctwnomcvurrwngkhgsbvu,13.0,
dvwzawvvjqlinlhgbyrcnzzihckaum,13.0,
dvxfbcdpqfczwnezizqlgjczinuyvc,13.0,
dvyhsqnzaxrdaasjzrbnezvybvxvmg,13.0,
dwctayoxbduqkflduuresainnvfcws,13.0,
dwfeomkuoytwmechgejjvktezsftjd,13.0,
dwioqfjvzrykfnkjumdaocyaiqbdvo,13.0,
dwjmhtfeoixhkeruuntehnngvesnmr,13.0,
dwmcqlrafjdmluyyntbtqpnzlvffgl,13.0,
dwngfaicawlqkokbqswwzovkwhhzly,13.0,
dwnpnavqjdwyzkeoqyaudkilsplaez,13.0,
dwpbopriervpacyywfvunqlwgrikkl,13.0,
dwqhreobzvdzjqxtfmbmoutejztpjs,13.0,
dwrrtajfduggyrtwlluiiiscsixkcx,13.0,
dwsexsynqgaitlcqbawsriuqujmnjs,13.0,
dwtcvnrinzveghbrqsizmrtydeyhuq,13.0,
dwtdvdzadwbtntluabwmrdvkayjbfy,13.0,
dwxxtktlhxhiaewlcylveyfatauvuw,13.0,
dwycxuplancgslxtmhupzhkmwblbjo,13.0,
dwzqurwtvgoknuhhluggakaobubumi,13.0,
dxasxvimtyfhnwfivpdiqtvlumoxxw,13.0,
dxbqhxuwmdsegegdesopvlirmvkyvc,13.0,
dxccfryyokfrdosmuedyrfgadtiejw,13.0,
dxdskxaycrywgnoowyzbxoxaqgvlrp,13.0,
dxfhgupiwiijougyeirlfklgyfbynn,13.0,
dxgeghbvfrinutfifhwrgdjldjjvdf,13.0,
dxggmtmttxbzunfpayayuzcuvouegh,13.0,
dxidwyssjlzhevxwlprxmnstnywsfl,13.0,
dxjeukzzcenzencyxbxglocoemxozn,13.0,
dxjsxugsdjacqvjzkunbceytcvnonf,13.0,
dxmqdldnmcdqbjfyzmzbhkwmrxzyuo,13.0,
dxplrjotcdgcmjdsmguzznuarntxcu,13.0,
dxrhjvmhinwgkxbhtqoxyscgrnelow,13.0,
dxspaekierojudnwsgtzueubropmoa,13.0,
dxwhpivabhiytnbymglmbfooimwsgi,13.0,
dxwjqjvtfpdyvrlziqdjrggqpprazk,13.0,
dxzkdzpxxyngrmracbrblqmpnfmjtf,13.0,
dxzvhnknnnhlfrytcwquvppigufxue,13.0,
dyeohjlkjrmuacliuxmtciehtprxnq,13.0,
dygfgfedjuwmffjoqmmsihtvzthobt,13.0,
dyhpibggdodastufqvsgnusgntbnbe,13.0,
dyihkrwhdvilpyzbezguxluwofqurb,13.0,
dyjqsqnvtliherykxqwkjpjedrrzqc,13.0,
dyjzrdpewknykaoiiaebwgaaiahuwd,13.0,
dyljukedqycqbypqrxcvrasvkyzdmg,13.0,
dyrztlgcuzzlffduphfhwmbgevqebb,13.0,
dytytyggeoohgrgwjnkeznfnjfucrw,13.0,
dyuiclecnfpqhhfqjknaxbllxwwwqm,13.0,
dywotolctfvpoeebpiuahhzlmtvqvq,13.0,
dywrgaqryixwlsstwqafyxivnsgzjm,13.0,
dywwbxutoquymrlhzikzddahibqgoe,13.0,
dyyksnlnuliaryuemlvesfhukeucxn,13.0,
dyysghootmkwnjeswyszpanzvlmftz,13.0,
dzdevdvrpzievgefkrlehznsqftjgp,13.0,
dzgscwlqcszmhijdfqjntcjzcayxid,13.0,
dzjmqgwpiarecexpjsoabztohsttzo,13.0,
dznwrdaqgmgibneocmoupnxkhjemor,13.0,
dzqtyzeqriihgqbxpozwygmlthllae,13.0,
dzryifjirxrnympgmadbzirwiqnmhk,13.0,
dztnnjsbadzeojizxsjyqbyekbghla,13.0,
dzvwnbggtnadvaoetsxkuldoktwkxp,13.0,
dzxdcuxwfacegaqyvtsaatgkftwkea,13.0,
dzzbsxootcbmmawwqscbkjrgbtunee,13.0,
dzzogkrwgvqkgwisjdnuyacckjcpkn,13.0,
eaaxezvmleekarbidlmmfwzrglughy,13.0,
eaeytgtzstlbjixzhbhxlldgdnppgb,13.0,
eafdmwtonckzoqhnkibwfgmykeqrew,13.0,
ealhigjxnbdvwttbuwxjwgvylxzhag,13.0,
eanxqdexbndbqsvzgnkcsykqnxqfab,13.0,
eaofmuvcfprawxhyclsdigsabxpazp,13.0,
earcvlfxvlvclkwrvktbximeslbzfs,13.0,
earkhqflhvwrhuzyvevylzelcwxipe,13.0,
easbiwmbilgajlvweuobavqudtxhqy,13.0,
eaxrfiaixkyfplwisifsqpvfupgelg,13.0,
eaxrngbqzwkgnqamgvkhatplbiwnmu,13.0,
eaylzplghnqzksgtwwuultbzlwdkxo,13.0,
eayxutbicfazputkprmpaypglgdloj,13.0,
ebbqomqxrqbqosyusevltyjrghghnu,13.0,
ebfaqsdypiywuzumcjqguyaiuneqnb,13.0,
ebicquujdqstjwsbtbymwbuaayadqy,13.0,
ebjwqjojexunozydnstqinymlmqkic,13.0,
ebmfohqobkoqzekxwywqwmzsuuztys,13.0,
ebppehdmbirfnfdclfyeljnpdtranq,13.0,
ebrjdzozzngajtynqluoabojpymjmm,13.0,
ebrogcpzgypzidzwacdtasqajfjkpo,13.0,
ebrqktffsdcwdhrkktaxgkvxsvuwbt,13.0,
ebtxagdqrlbgzgvkdfledoelxcyknn,13.0,
ebyfsolutlzigyiciatqvhuetqglhm,13.0,
ebzndexlppvlvmgkzhhhwibembgmhc,13.0,
ecamansloqcveljlfpuotvbketbvme,13.0,
ecdaaonwmmfslqwihkjniobjscbuyn,13.0,
eceurtkfkelxhmwntshdketzbxbucn,13.0,
ecgujgdrprxybuwjjrqutpfpuvmoho,13.0,
eckanjplaxopkndmqimegigrpwumim,13.0,
ecncezzdyysrecxzubivabcxvkmkqx,13.0,
ecqrqfqiafoefkwzljwzrqqjztsamj,13.0,
ecsaqduywofogiywlwijtvzdqokmpd,13.0,
ecsbhylfxgcumwbttmovqecfjngblw,13.0,
ecvfapwbkydaxhauybzrkuabwmiomi,13.0,
ecwspobcmyqlgmagaujldvleiafxnb,13.0,
ecyybxtfoinyerqosjbxwaztduyini,13.0,
eczelasevjqpikrtnjxmqsohuyquvp,13.0,
edehgpbzivsfaaohuzixrlkjsuaexp,13.0,
edeltqviibzfxzbzscvkrldjhswtrp,13.0,
edgsaaxogzwhtgqopzylzqndixgrnh,13.0,
edhalsqneyboiwcfmpxfavyapzzgpr,13.0,
edjdmuuptjnpnpwckvdbeykffsmuwm,13.0,
edjsaftiazwiizrrjscwgkgkhferqj,13.0,
edlcfvguwqohttkzvagzdyelfhlptl,13.0,
edmsevsvmbkmnjvtiyspuyofskfmfh,13.0,
edngshequjmvqntcsonmxqbzjxxqdz,13.0,
edqrqyqbtnikxyixkyubuovbcwpbyg,13.0,
edqupwcbmstrvbddcorwgcabdxvemb,13.0,
edrblmfogptrrkksszqkxwfhdqrvek,13.0,
edsflzvfuocsvleeqsafeougodciql,13.0,
edvhxpbbwylarzcnjfxqalvznlnnie,13.0,
edwrgughqgjzammezhsucmkptjwint,13.0,
edwwjoijlwheehwtrqbbcvgxzkffcq,13.0,
edyxcqbpsutyqeqokmlzaisdeijnkc,13.0,
eebqylzgvatbroqfjjuefnisgbxfkn,13.0,
eecfqhydtwfbkiftppwkwjaqxvcufj,13.0,
eeczrqmfctyilkgbxkbycblxgypxvr,13.0,
eeeadxzikknpbgkgnlvhrvckxulgwo,13.0,
eegddsorqgnmjnsnqnrwrkfrsthrlg,13.0,
eegxyowmjxixpmflhaurumocvbxlzo,13.0,
eehoywlktupubkrzmzancnqsjgsxrx,13.0,
eejbywkvbjqiwiojfmxlmfduqqvbbt,13.0,
eeldxjcpwvrlsatoaqejwjktchfgsb,13.0,
eemzwzxjfsxdicohipdqmkxxxpyghx,13.0,
eeooajsdggdzpaqwwhpsqhegdzciih,13.0,
eepyefwmgjpypwbfhnljyvwlcndtbv,13.0,
eeqgnxxrtzbzllqhevvoffgrrzxmgr,13.0,
eerryivwoxvputrlgvveowpuqfkvsn,13.0,
eeuibhkxollkwdzwiklshmqfruaioq,13.0,
eeuvapquovlrsemurwolqftanmbjyg,13.0,
efbtsjhvpabufyisgqufwrqvlfcagu,13.0,
effiwrutxnrxbctcilqbvvcgaccyah,13.0,
efgaiczmedeoxnzngrggvwyoqgtovr,13.0,
efgyjfrmifgkdeopiujgtbihnevcsr,13.0,
efhtjckepeauzvhorzcpurmuvrensi,13.0,
efkfkshhzgfbrdbbzpchqacbtrncno,13.0,
eflqmsraauuytwubudufifbmqtztpl,13.0,
eflqxdjlztffxheiicucqjvyjiyqad,13.0,
efnwlrtqgomuzojdmbouostwglfcgz,13.0,
efpjjfesqzrjfibpjibhdnefxyuwzm,13.0,
efrdlrgpaunepuvmuwdsvdbgooamtc,13.0,
eftdetwnhokdbpinfxcpqfdqwdeewu,13.0,
efwsrebgtswlvpqlstdbhzhfzzhfhe,13.0,
efxylvikbinxcvutcxbeozuyucrwbz,13.0,
efynqgqpefvdlcbeuttqebwswjscms,13.0,
egazcyyrcgphbrweyivrgfemqbknxw,13.0,
egemebnhwfovfymumomxhhoicmmwkg,13.0,
egenqbzatonporbvaelldvohpehxth,13.0,
egkpnrjnstdylkjzjwsluzgwvyqcqn,13.0,
egmyvuuiwbbovnoodimpppuiivbmxw,13.0,
egnligoqnfhjfnxahkordalupikmoa,13.0,
egnxtnzazcrvjulyrowsyjqsfrigpd,13.0,
egpxlunotoychghopyuwzgojadrksx,13.0,
egqewgpedzcjmmeidmrwyenldwlndb,13.0,
egqlulpyqlsokhgkcthydzzgotopac,13.0,
egqxqklzwwuxuihspayiwqsplvytew,13.0,
egsjlhnfrjljuqcglqcsvemrjqtlpr,13.0,
egtuywonyipgreymyvgkfkkhdqldao,13.0,
egwnghyrtfqqwdllbenibgmaelpugi,13.0,
egxgtwwmgeqpdnwgsuzroavvvzosss,13.0,
egycsnpwolqsmfumlfdmhpizrdwmoq,13.0,
ehaqkaokxwpgwvanjmxhqbkatoqiha,13.0,
ehbxhnwvyxxnctctxzjmcmvildfvga,13.0,
ehdanjuyilhfchayghuvpyvwshnskw,13.0,
ehdkegbpbmgtacdafbzgkwfelqvhnl,13.0,
eheezcjbpqronoijhyuaxrduilshoy,13.0,
ehgcdqtvyzspntlbchylrbyrdpcfkk,13.0,
ehguknptgpwywaledzmffqhiffucyk,13.0,
ehkkdemamdizmzjjrtjslnnaneigrd,13.0,
ehmerxiufuefzdmybdbrxzpeghmynp,13.0,
ehmjxrzdohywpkrcfgvcnqypncaiej,13.0,
ehrqhzrpbystoiuzaiiqahbsdkgbbb,13.0,
ehskdbocxmkzyjmkoviotrhznxlzrq,13.0,
ehtdevlswsegvvlvbwhyjfpsmkcjli,13.0,
ehvpfjlmxuchlowbydfjzjmolhqmbr,13.0,
ehvqerlwfeyngtpuianvttjjpipljs,13.0,
ehzapoaqaesaspcbxefkffxbibxxtj,13.0,
eibwbwovvilcoglylwzrgzwupacbjn,13.0,
eieitzoixnckcodcihctipylyttlxz,13.0,
eifpurjtipthkqfmwnevqevpmjdvit,13.0,
eigjqdseerdxgnickgtzprngkspmdb,13.0,
eigmtzjrtrlcjgxyyapfnokalfqaiu,13.0,
eikiaepkjmuszawdkdjhygmzaumixm,13.0,
eimjqxnwipctmjdtpeqhqwrjheynti,13.0,
eimlmfwtebpqmeuzfyusxgotosiujv,13.0,
einotbpaiqqqifrclaptlbsvqxkyqz,13.0,
eiottjjhjtcfujmijdebjqwzsapwxm,13.0,
eipevsdiroulyetjvxsxaurczfbjtl,13.0,
eittpsbnmajjltnclgwundugsvwwyb,13.0,
eiuxjasgpzkpnxhaartbgdfwljawxp,13.0,
eiwcfihhzdtybdraqaoyqfypffvgsn,13.0,
ejacxzzlazqariwtjeasyfsuiznglt,13.0,
ejawrrclalfezvvwkizkfjcjvduawu,13.0,
ejcmrwmxwjuphfyzfpumrncjvftcib,13.0,
ejioofmajeavpqkjqiqbpbcnwnepiv,13.0,
ejkrmwlrrbjykopaecxuxfgodknxkj,13.0,
ejktxrbeuhntrfeiymswloqdnndrjm,13.0,
ejpjfymekhfdeojscbqmubsgjzyzkj,13.0,
ejqjpkpjvmlczuwjkafbiwakwpkauq,13.0,
ejrrksdjyeezkkmqmiitszvakbdaos,13.0,
ejsyimewhkooexahobefjrsjdrlarg,13.0,
ejtuefntzwfpljneytsmhwdiqbjwfe,13.0,
ejvcnbvelgzfxfcooqpnlrzfbjsoux,13.0,
ejvotzponublryzqssnzgbolipzehy,13.0,
ejvpswctafcchbooycjikkuthywtdu,13.0,
ejwdwoywjlvvxskkxdqsvzeriexblg,13.0,
ejxjptwynqocqjfxgetkzkyeakeelf,13.0,
ekauazoirqyiesueushxhfndtohwup,13.0,
ekaxpouxenuktgmmjkovrqnteybiew,13.0,
ekcwilsffdmqfvmocccsjtpqqacfrb,13.0,
ekhfbkpirvwajhbuiknwjzrualdxxj,13.0,
ekjaqbmiltedyhbhkohazqrondndub,13.0,
ekjmlqaavrnhmooopfexrpuagwpsdg,13.0,
ekjywqkmriarusnopbigkukkmkhnns,13.0,
ekmbnicvlvntqojtcelcfgdsfbixvv,13.0,
eknsyghuhtumndrduqgqtavcedsjxh,13.0,
eknxguccfnbzkmgiazoafzcaejcbwn,13.0,
ekqnzbfqwnlhfabffsaaaigizdlpnk,13.0,
ekqylaovirfxvvnaaldawynolbpxvb,13.0,
ekrfqopfrcluftiqdqupbbdfnkyhsr,13.0,
ekryofosquhawscnyjmuraiqdohmwu,13.0,
eksyulcqnvalkmwiimowozofribnol,13.0,
ekvaurcruggrfynxfrjeneptuazxef,13.0,
ekvzstbkhbmcpdzvrovlrrnukhqope,13.0,
ekxfdjcnwicejicxslzvufagcuvjqt,13.0,
ekxyppngomyanfrkonbtyghvticjmd,13.0,
ekyqgehvehlpamstfjacnecfipypql,13.0,
elczrhjuhbobbyumgchulbrmhpmxld,13.0,
eldmsdkxcxvhsizqouushnyktstpml,13.0,
eldpwwgsryjpugnolqmvteawipqaaz,13.0,
elfxlslstvncybspyfiwhenkwbaxrv,13.0,
ellteljbvmvoynaoivthipfzsdnjut,13.0,
elqdynpqdubifnhgtkbaojducmenwq,13.0,
elsznyzmduoqwniejjasmkizqhvsoi,13.0,
eltpzzpcbkdjzybbdmfzykaqtrvjvx,13.0,
elxjaqliqklupjhppcafyrwzymqmyl,13.0,
emaronvjqfmdfqlhmcpaaufmnebjtd,13.0,
embpdyofbhdkntozdzyiojalmsjooh,13.0,
emcuhfobahtbmpeqazxowsbcdvjcpu,13.0,
emdrkhpssxodffgglthzalfkcfwuyl,13.0,
eminrsfivyimjcobaoldseykhsbxqh,13.0,
emiyfwfmkncyxcdyvgwleyzewpekdc,13.0,
emklyulcjcwplupjrspiyirjsmkazo,13.0,
emkzzdpymvcsrvdoafpvowepfukpqs,13.0,
emptwzaqyebwchsqbzberiggqzmozb,13.0,
emqnkjmavswnaiwoevxcerntkqzwlw,13.0,
emtykxizpyhtjvecmfzxjrrrkjfydv,13.0,
emulmvzwevvnfyqmdigcctbcwadrfy,13.0,
emuzpapizijiytelvmmpjtdtotlmfq,13.0,
emyvoyofjuvcpgzqgjobimlbzkiugf,13.0,
enbmlftfyrageexovfuioiulgfsntx,13.0,
enbvxydoeycsqwhyvwaatsjkyajdzm,13.0,
enelpgdhewnjncsgnlfvxybxdwvxpz,13.0,
enfzvvkmcspsgfbxysnghdeoptjjev,13.0,
